"long","lat","coeff","pval","countries","cumDHI","wdpa_prox","ecoregions","sumTotalMammals_300","sumTotalBirds_300","sumTotalAmphibians_300","sumTotalReptiles_300","sumTotalMammals_crit_300","sumTotalBirds_crit_300","sumTotalAmphibians_crit_300","sumTotalReptiles_crit_300","global_wui_sum_Int16","gdp_1990","gdp_2015","gdp_change","gdp_rel_change","continents","biomes","wdpa_categories"
31.505,-21.934,-0.08,0.9188,108,26,0,808,128,391,31,80,9,12,0,0,0,2526,1688,-838,67,2,7,2
-2.244,25.576,0.6,8e-04,122,8,2119,652,11,54,0,12,1,3,0,0,0,10239,13823,3584,135,2,13,-32768
28.061,-30.001,-1.37,4e-04,146,15,361,205,48,193,13,20,2,5,0,0,0,1022,1884,862,184,2,7,-32768
6.616,34.923,-1.41,0.6885,122,12,292,426,40,155,3,27,2,6,0,0,0,10239,13823,3584,135,2,12,-32768
3.46,7.605,4.11,0.0021,100,32,250,292,106,335,25,75,2,4,0,4,900,2987,7872,4885,264,2,7,-32768
-13.893,26.231,0.32,0.0081,27,8,693,49,21,115,1,21,1,4,0,0,0,3455,6238,2783,181,2,13,-32768
-11.465,16.745,3.62,0,164,12,717,598,33,141,3,29,1,10,0,1,0,2816,3710,894,132,2,7,-32768
17.562,12.239,0.74,0.7895,115,22,431,598,53,279,7,30,3,16,0,2,0,1110,2044,934,184,2,7,-32768
8.575,29.443,0.24,0.0012,122,9,1865,774,14,62,0,16,2,3,0,0,0,10239,13823,3584,135,2,13,-32768
-7.96,16.864,1.55,6e-04,164,12,831,598,25,111,2,23,1,5,0,1,0,2816,3710,894,132,2,7,-32768
18.103,14.438,2.37,0,115,13,0,598,33,179,3,21,4,12,0,1,0,1110,2044,934,184,2,7,4
2.215,21.365,0.42,0.0163,122,8,1905,652,11,64,0,23,2,4,0,0,0,10239,13823,3584,135,2,13,-32768
2.614,19.518,1.16,0,98,7,1338,598,19,63,0,28,4,3,0,1,0,893,2285,1392,256,2,7,-32768
6.939,29.707,0.76,1e-04,122,8,1969,774,14,64,0,16,2,3,0,0,0,10239,13823,3584,135,2,13,-32768
8.451,28.109,0.39,0.0075,122,7,2361,774,15,61,0,16,2,3,0,0,0,10239,13823,3584,135,2,13,-32768
49.208,-18.068,0.34,0.6697,182,47,51,397,13,132,22,35,2,7,0,0,0,1661,1373,-288,83,2,1,-32768
48.712,8.02,2,0,16,12,2051,321,36,102,6,40,2,3,0,0,0,622,378,-244,61,2,7,-32768
10.476,20.891,0.41,0,149,8,162,652,15,51,1,23,2,3,0,0,0,906,897,-9,99,2,13,-32768
0.153,11.535,3.62,0,150,25,138,777,81,323,24,57,1,13,0,2,0,821,1562,741,190,2,7,-32768
23.419,4.904,2.37,0.3489,85,48,88,497,112,284,25,92,6,4,0,3,0,943,562,-381,60,2,1,-32768
23.087,-5.778,4.77,0,32,28,1136,674,99,348,14,71,4,3,0,3,900,1268,737,-531,58,2,7,-32768
33.085,-20.732,12.33,0,123,33,172,808,115,362,34,74,5,9,0,1,0,239,832,593,348,2,7,-32768
16.171,3.89,2.43,0.0641,85,46,313,525,125,318,41,111,7,1,0,4,0,943,562,-381,60,2,1,-32768
11.495,22.346,-0.01,0.8089,149,8,725,216,14,45,1,22,2,3,0,0,0,906,897,-9,99,2,13,-32768
27.028,-23.96,8.19,0.426,37,20,696,133,85,353,21,71,6,12,0,0,0,12020,14317,2297,119,2,7,-32768
18.106,-29.448,0,1,37,10,430,272,52,168,7,45,3,7,0,0,0,7334,11533,4199,157,2,13,-32768
44.661,18.855,1.48,0,106,9,759,827,22,75,1,14,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
-8.513,27.929,3.1,0.0066,122,10,769,486,19,84,0,24,1,5,0,0,0,10239,13823,3584,135,2,13,-32768
5.729,33.255,3.4,0.6919,122,8,842,486,27,110,1,23,2,5,0,0,0,10239,13823,3584,135,2,13,-32768
42.551,35.673,2.92,0.0349,90,8,697,713,20,123,2,20,2,10,0,1,0,11516,14018,2502,122,2,8,-32768
24.3,-31.012,0.29,0.0017,37,11,1680,456,60,210,10,35,2,7,0,0,0,7334,11533,4199,157,2,13,-32768
36.368,31.551,0.93,1e-04,144,8,160,713,22,120,0,22,0,8,0,1,0,9193,13273,4080,144,2,8,-32768
25.837,-7.355,15.89,0.0494,32,39,357,152,98,304,18,64,3,4,0,2,0,1268,737,-531,58,2,7,-32768
47.044,-24.55,21.15,0.1883,182,38,64,397,33,141,39,51,8,10,7,8,0,1661,1373,-288,83,2,1,-32768
-0.355,34.351,1.82,0,122,10,363,426,39,153,4,23,1,6,0,0,0,10239,13823,3584,135,2,12,-32768
29.842,-2.996,7.02,0,125,40,104,14,109,477,17,44,2,15,0,1,900,1049,693,-356,66,2,1,-32768
45.586,25.131,3.75,0.0045,106,9,204,38,18,87,1,27,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
-5.287,15.667,29.22,0.1047,98,12,280,598,41,213,5,31,1,13,0,1,0,893,2285,1392,256,2,7,-32768
-8.755,9.906,0.41,0.5268,83,36,0,777,96,293,25,58,3,7,0,1,0,1125,1135,10,101,2,7,4
43.209,14.882,2.81,0.7194,163,10,916,824,38,161,2,38,1,11,0,1,0,3392,3769,377,111,2,13,-32768
27.001,-6.301,13.79,0,32,41,541,152,92,300,13,65,2,3,0,2,0,1268,737,-531,58,2,7,-32768
22.025,-21.187,1.63,0,107,23,286,357,61,208,7,57,6,11,0,0,0,8099,14876,6777,184,2,7,-32768
20.125,28.71,0.76,0.001,72,9,2757,486,15,55,1,21,1,4,0,0,0,21805,13321,-8484,61,2,13,-32768
26.029,-10.753,10.11,0,32,36,250,152,119,426,46,85,1,10,0,1,0,1268,737,-531,58,2,7,-32768
34.82,20.088,1.15,0.0193,86,7,1438,652,24,114,0,19,2,7,0,0,0,1753,3927,2174,224,2,13,-32768
48.225,23.419,27.61,0.0227,106,10,534,827,17,76,0,18,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
44.532,23.481,27.82,0.0189,106,6,620,827,14,75,1,26,1,6,0,1,0,35343,50284,14941,142,2,13,-32768
21.23,21.077,0.12,0,72,8,1433,652,10,42,0,18,2,3,0,0,0,21805,13321,-8484,61,2,13,-32768
41.576,10.999,1.22,0.0285,14,6,192,203,59,256,5,29,6,15,0,0,0,652,1530,878,235,2,13,-32768
3.608,13.031,-0.23,0.7848,149,17,163,777,58,310,13,50,2,14,0,2,0,906,897,-9,99,2,7,-32768
52.23,22.314,24.47,0.263,106,7,518,38,13,71,0,17,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
-7.871,24.553,0.05,0.3306,164,8,1886,652,12,58,0,17,1,3,0,0,0,2816,3710,894,132,2,13,-32768
27.36,13.018,2.2,0.2322,86,14,1836,598,42,264,4,15,3,16,0,1,0,1753,3927,2174,224,2,7,-32768
32.494,-10.783,2.76,0,81,36,257,811,133,434,41,53,6,15,0,0,0,2318,3658,1340,158,2,7,-32768
34.869,7.648,6.12,0,14,48,273,255,92,368,13,41,4,17,0,0,0,652,1530,878,235,2,1,-32768
-9.248,22.43,0,7e-04,164,8,2225,652,12,61,0,17,1,3,0,0,0,2816,3710,894,132,2,13,-32768
51.885,21.788,24.43,0.2064,106,7,726,38,13,67,0,16,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
46.117,27.064,5.15,0,106,9,0,827,18,74,0,21,1,5,0,1,0,35343,50284,14941,142,2,13,2
15.09,5.831,1.58,0.5661,85,37,427,507,99,275,25,88,3,2,0,2,0,943,562,-381,60,2,7,-32768
-4.74,9.928,9.11,0,150,30,0,777,101,326,25,58,3,11,0,2,0,821,1562,741,190,2,7,4
16.179,-27.273,0,0,36,7,236,458,34,126,4,41,3,7,0,0,0,5716,9801,4085,171,2,13,-32768
39.114,36.168,6.84,0.3217,20,8,1218,713,22,158,2,19,1,11,0,1,0,2855,3749,894,131,2,8,-32768
27.225,8.351,-0.09,0.82,15,31,665,219,80,299,13,28,5,12,0,0,0,1753,3927,2174,224,2,7,-32768
38.219,13.109,3.25,2e-04,14,16,8,257,75,332,6,26,2,19,0,0,0,652,1530,878,235,2,10,-32768
37.686,8.497,6.58,0.2889,14,33,89,219,84,428,13,43,2,21,0,0,0,652,1530,878,235,2,7,-32768
20.624,1.26,4.01,0,32,45,847,136,110,280,25,87,9,2,0,6,0,1268,737,-531,58,2,1,-32768
55.498,19.75,2.84,3e-04,40,9,556,38,16,73,0,17,1,6,0,1,0,35036,35983,947,103,2,13,-32768
19.028,-0.293,6.98,0,32,40,682,227,107,284,26,88,8,2,0,6,0,1268,737,-531,58,2,1,-32768
54.882,20.322,29.49,0,106,8,789,38,13,61,0,15,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
38.262,-3.467,3.21,0.228,17,27,47,501,156,508,30,81,9,17,0,1,0,3347,4341,994,130,2,7,-32768
33.27,20.958,0.73,0.3589,86,6,1307,652,20,110,0,18,2,9,0,0,0,1753,3927,2174,224,2,13,-32768
38.208,5.303,2.53,0,14,24,125,638,81,435,7,52,4,19,0,0,0,652,1530,878,235,2,7,-32768
-3.233,8.459,1.98,0.0305,96,35,49,292,124,359,28,68,5,12,0,3,0,3220,3290,70,102,2,7,-32768
21.502,-0.034,2.5,0,32,46,423,136,108,280,26,85,10,2,0,6,0,1268,737,-531,58,2,1,-32768
35.29,24.246,-0.68,0.6576,162,4,1,589,20,150,0,25,2,7,0,0,0,6014,10250,4236,170,2,13,-32768
17.041,30.808,1.35,0.0672,72,9,2076,486,24,92,2,24,1,4,0,0,0,21805,13321,-8484,61,2,13,-32768
-11.839,25.452,0.21,0,164,6,831,652,17,79,0,24,1,4,0,0,0,2816,3710,894,132,2,13,-32768
29.529,-15.376,1.42,0.0022,81,33,0,811,128,430,36,68,6,14,0,0,0,2318,3658,1340,158,2,7,2
23.203,-32.923,0.24,1e-04,37,6,2396,456,56,215,10,44,2,7,0,1,0,7334,11533,4199,157,2,13,-32768
55.344,18.597,1.68,0.0029,40,9,291,826,22,92,1,22,1,7,0,2,0,35036,35983,947,103,2,13,-32768
7.184,20.387,7.82,0.342,149,7,339,652,15,58,0,27,1,3,0,0,0,906,897,-9,99,2,13,-32768
28.589,26.495,0,0,162,8,299,216,15,59,0,21,1,4,0,0,0,6014,10250,4236,170,2,13,-32768
39.181,0.155,10,0.0981,17,15,88,501,82,304,5,42,5,13,0,0,0,1198,1697,499,142,2,7,-32768
23.742,1.697,8.42,0,32,50,384,497,136,314,36,88,10,3,0,5,0,1268,737,-531,58,2,1,-32768
46.414,19.252,23.56,0.1621,106,8,1134,38,14,65,0,14,1,6,0,1,0,35343,50284,14941,142,2,13,-32768
-11.68,11.759,-2.53,0.0705,83,38,466,292,93,292,28,53,2,9,0,0,0,1125,1135,10,101,2,7,-32768
0.433,26.799,1.06,0.0081,122,8,2649,652,11,65,0,12,1,2,0,0,0,10239,13823,3584,135,2,13,-32768
15.239,9.965,4.15,0,115,31,221,219,82,324,24,64,3,16,0,0,0,1110,2044,934,184,2,7,-32768
13.303,-4.077,1.12,0.4877,31,34,195,819,90,304,35,102,4,3,0,4,0,5257,5993,736,114,2,7,-32768
-16.061,12.32,2.18,5e-04,153,21,179,293,79,364,28,57,3,12,0,3,0,1505,1367,-138,91,2,14,-32768
33.785,-13.289,2.37,0.1801,18,25,75,811,134,437,37,63,2,13,0,0,0,746,1113,367,149,2,7,-32768
57.708,22.942,33.91,0,40,7,379,6,29,119,2,30,2,8,0,1,0,35036,35983,947,103,2,8,-32768
36.023,9.397,5.79,0.0457,14,39,0,219,87,376,12,36,1,18,0,0,0,652,1530,878,235,2,7,2
38.109,15.667,6.66,0,88,9,257,598,50,345,2,27,2,18,0,1,0,1186,1504,318,127,2,7,-32768
-5.033,16.217,5.65,5e-04,98,11,270,598,42,180,4,29,2,12,0,1,0,893,2285,1392,256,2,7,-32768
18.941,-31.039,0.56,0,37,9,1095,697,55,170,6,51,2,8,0,1,0,7334,11533,4199,157,2,13,-32768
-15.487,21.632,0,1,27,7,393,486,18,85,0,18,1,3,0,0,0,3901,7361,3460,189,2,13,-32768
-9.157,9.262,1.71,0.0109,83,40,216,294,102,302,26,61,4,5,0,1,0,1125,1135,10,101,2,1,-32768
13.144,11.379,2.9,0.1639,100,23,323,777,73,340,22,49,1,14,0,0,0,2296,3305,1009,144,2,7,-32768
24.858,17.365,1.64,0,86,8,1220,598,13,75,2,14,2,5,0,0,0,1753,3927,2174,224,2,7,-32768
13.834,-3.613,-43.25,0.0282,31,43,313,819,94,295,31,105,5,3,0,4,0,5257,5993,736,114,2,7,-32768
38.726,24.591,0.73,0.1086,106,4,96,588,24,117,1,24,0,8,0,1,0,35343,50284,14941,142,2,13,-32768
49.249,-12.324,8.82,0,182,35,19,395,16,124,7,43,5,9,1,9,900,1661,1373,-288,83,2,2,-32768
46.931,16.939,8.67,0.0099,163,7,1417,827,17,66,1,19,1,5,0,1,0,3392,3769,377,111,2,13,-32768
38.23,-14.014,0.9,0.1225,123,31,284,811,67,286,35,50,5,7,0,0,0,188,615,427,327,2,7,-32768
30.864,19.624,-1.84,0.7342,86,6,2199,652,22,150,0,19,2,9,0,1,0,1753,3927,2174,224,2,13,-32768
22.648,25.169,0.19,0.001,72,8,2060,216,11,46,0,21,1,5,0,0,0,21805,13321,-8484,61,2,13,-32768
9.707,17.985,1.2,1e-04,149,8,0,652,20,99,3,28,1,7,0,0,0,906,897,-9,99,2,13,4
27.969,-24.311,0.18,0.0027,37,24,841,133,106,392,25,82,8,10,0,0,0,12020,14317,2297,119,2,7,-32768
34.936,-2.338,1.57,0.23,19,26,0,666,145,460,33,46,8,19,0,0,0,998,2019,1021,202,2,7,2
29.095,-8.177,12.08,0,32,37,139,152,113,424,32,76,3,11,0,2,0,1268,737,-531,58,2,7,-32768
35.177,28.562,6.06,0,106,4,269,588,24,123,1,26,0,8,0,1,0,35343,50284,14941,142,2,13,-32768
4.185,24.416,0.2,0,122,7,2146,652,21,68,0,23,3,4,0,0,0,10239,13823,3584,135,2,13,-32768
32.761,8.2,5.74,0.0041,15,23,150,698,80,302,13,38,4,18,0,2,0,1753,3927,2174,224,2,9,-32768
-2.966,29.977,0.85,0.001,122,7,1131,486,21,91,0,17,1,5,0,0,0,10239,13823,3584,135,2,13,-32768
6.182,24.321,0.27,0.0027,122,6,1696,775,22,71,3,29,3,4,0,0,0,10239,13823,3584,135,2,13,-32768
-2.697,17.33,28.99,0.0165,98,10,243,598,26,150,2,27,1,11,0,1,0,893,2285,1392,256,2,7,-32768
48.575,-14.391,4.42,0.0923,182,38,108,400,38,133,19,20,10,11,3,0,0,1661,1373,-288,83,2,1,-32768
8.238,19.02,26.19,0.0942,149,9,72,652,26,96,3,29,2,7,0,0,0,906,897,-9,99,2,13,-32768
22.834,12.26,-0.24,0.7649,86,18,866,598,46,296,5,24,3,16,0,1,0,1753,3927,2174,224,2,7,-32768
27.085,3.122,5.42,2e-04,32,49,484,497,140,418,30,94,8,5,0,1,0,1268,737,-531,58,2,1,-32768
36.333,28.88,4.41,0.0217,106,6,391,483,20,107,0,26,0,9,0,1,0,35343,50284,14941,142,2,13,-32768
33.664,-1.829,1.84,0.3655,19,28,124,666,121,358,23,44,2,15,0,0,900,998,2019,1021,202,2,7,-32768
25.789,-17.001,6.21,0.01,81,29,139,811,105,431,33,63,4,14,0,0,0,2318,3658,1340,158,2,7,-32768
16.47,-20.662,0.25,0.0087,36,18,234,358,77,289,15,79,7,12,0,0,0,5716,9801,4085,171,2,13,-32768
25.061,24.925,0,1,162,9,1335,216,11,43,0,22,1,4,0,0,0,6014,10250,4236,170,2,13,-32768
37.47,-2.869,5.51,0.0218,17,16,24,666,158,540,23,64,8,20,0,0,0,1198,1697,499,142,2,7,-32768
37.236,25.288,14.18,0.5107,106,3,27,588,21,120,0,23,0,8,0,1,0,35343,50284,14941,142,2,13,-32768
-2.605,6.723,4.01,0,152,48,11,232,139,365,36,67,11,10,1,6,0,1920,3953,2033,206,2,1,-32768
-4.387,32.788,3.16,0.6689,27,10,200,426,40,176,6,20,2,8,0,0,0,2535,4756,2221,188,2,12,-32768
22.378,3.793,4.12,0,32,51,391,497,116,304,31,99,8,3,0,3,0,1268,737,-531,58,2,1,-32768
43.721,30.048,3.32,0.0013,90,9,1109,483,17,76,0,18,1,6,0,1,0,11516,14018,2502,122,2,13,-32768
22.575,-2.15,0,1,32,42,39,136,99,264,21,77,10,2,0,5,0,1268,737,-531,58,2,1,-32768
36.831,-4.031,6.64,0.0316,19,19,207,666,152,487,29,64,9,18,0,0,0,2049,3026,977,148,2,7,-32768
33.292,22.478,0,1,162,7,809,652,20,118,0,22,1,9,0,0,0,6014,10250,4236,170,2,13,-32768
5.74,14.365,8.21,0.0012,149,11,570,598,41,245,5,33,1,13,0,1,0,906,897,-9,99,2,7,-32768
21.791,9.289,0.35,0.5655,85,29,0,219,88,319,19,50,9,14,0,1,0,943,562,-381,60,2,7,2
29.012,19.424,0.13,0.3838,86,8,2734,652,14,67,0,13,2,5,0,0,0,1753,3927,2174,224,2,13,-32768
27.664,12.702,1.84,0.074,86,15,1854,598,44,272,4,14,3,16,0,1,0,1753,3927,2174,224,2,7,-32768
9.262,34.233,-1.46,0.1234,73,9,86,426,45,171,3,30,0,7,0,0,0,5696,10726,5030,188,2,12,-32768
33.898,10.253,4.9,0,86,26,262,219,65,311,10,26,3,18,0,0,0,1753,3927,2174,224,2,7,-32768
45.247,-25.066,8.42,0,182,26,173,399,17,99,6,38,5,2,0,1,0,1661,1373,-288,83,2,13,-32768
41.112,34.095,8.26,0.0012,90,9,1489,433,20,95,0,19,1,7,0,1,0,11516,14018,2502,122,2,13,-32768
1.692,6.653,3.65,0.5225,101,39,65,292,97,329,24,79,3,4,0,5,900,1333,2506,1173,188,2,7,-32768
41.398,4.16,2.26,0,14,13,184,638,54,273,7,57,4,11,0,1,0,652,1530,878,235,2,7,-32768
36.567,4.023,19.51,0.1791,17,9,36,421,100,327,7,41,9,17,0,0,0,1198,1697,499,142,2,7,-32768
4.346,25.449,0.17,0,122,8,2406,775,20,65,2,24,3,3,0,0,0,10239,13823,3584,135,2,13,-32768
28.494,-27.888,-9.81,1e-04,37,24,367,310,70,259,15,32,4,9,0,1,0,5943,11113,5170,187,2,10,-32768
50.161,19.351,0.69,0,106,7,1625,38,12,62,0,15,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
-11.966,24.367,0.03,0.051,164,4,1226,652,17,73,0,17,1,4,0,0,0,2816,3710,894,132,2,13,-32768
23.89,2.503,1.78,0.0258,32,46,605,497,143,318,35,92,10,3,0,5,0,1268,737,-531,58,2,1,-32768
23.214,-14.294,3.96,0,81,30,135,813,101,413,38,60,3,14,0,0,0,2318,3658,1340,158,2,9,-32768
-0.738,27.495,26.9,0.0617,122,7,2146,774,11,66,0,12,1,4,0,0,0,10239,13823,3584,135,2,13,-32768
0.528,7.413,0.69,0.4059,152,46,22,292,129,365,30,99,3,6,1,5,0,1920,3953,2033,206,2,7,-32768
2.544,17.333,0.69,0,98,10,527,598,26,98,2,26,1,6,0,1,0,893,2285,1392,256,2,7,-32768
33.809,19.427,7.34,0.0275,86,6,1588,598,23,143,0,19,2,8,0,1,0,1753,3927,2174,224,2,7,-32768
-2.834,25.514,0.58,0.0232,122,7,1997,774,11,52,0,12,1,3,0,0,0,10239,13823,3584,135,2,13,-32768
-5.936,11.74,1.48,0.0133,98,27,128,777,70,309,24,58,0,13,0,1,0,893,2285,1392,256,2,7,-32768
31.907,13.47,2.31,5e-04,86,14,1175,598,50,298,5,19,3,20,0,3,0,1753,3927,2174,224,2,7,-32768
20.702,-6.926,9.41,0.0013,32,37,1343,674,102,328,16,70,3,3,0,1,0,1268,737,-531,58,2,7,-32768
-6.437,32.902,5.56,0.0526,27,20,305,428,36,180,6,19,1,8,0,0,0,5709,9657,3948,169,2,12,-32768
20.513,-29.154,0,7e-04,37,10,997,272,53,182,8,43,2,6,0,0,0,7334,11533,4199,157,2,13,-32768
23.251,18.896,1.26,0.031,115,7,898,652,11,53,0,16,2,4,0,0,0,1110,2044,934,184,2,13,-32768
48.812,8.661,2.06,0,16,12,2093,321,29,107,7,43,2,3,0,0,0,622,378,-244,61,2,7,-32768
35.46,22.944,-0.7,0.0752,162,6,424,589,27,146,0,23,3,7,0,0,0,1753,3927,2174,224,2,13,-32768
-0.632,10.471,3.05,0.1599,152,26,7,777,94,351,27,63,0,10,0,3,0,1920,3953,2033,206,2,7,-32768
47.201,-19.011,-0.45,0.7579,182,24,282,400,11,89,17,16,3,6,0,0,0,1661,1373,-288,83,2,1,-32768
35.646,30.492,5.65,0.008,144,7,49,239,32,145,0,34,0,11,0,0,0,4616,9265,4649,201,2,12,-32768
25.538,-13.278,1.88,0,81,36,219,152,130,416,43,55,3,13,0,1,0,2318,3658,1340,158,2,7,-32768
13.438,22.656,-0.06,8e-04,149,8,1233,216,10,38,0,20,2,3,0,0,0,906,897,-9,99,2,13,-32768
35.069,22.532,0,0,162,3,585,652,25,113,0,23,3,7,0,0,0,1753,3927,2174,224,2,13,-32768
28.554,-11.015,1.76,0.0593,81,36,162,152,116,430,42,63,3,14,0,1,0,2318,3658,1340,158,2,7,-32768
17.031,-11.203,-5.42,0.123,102,37,133,31,99,328,37,61,6,8,0,1,0,4806,6937,2131,144,2,7,-32768
17.594,-3.785,7.87,0.0017,32,37,743,674,102,260,18,90,5,2,0,5,0,1268,737,-531,58,2,7,-32768
18.72,0.295,2.69,0.0165,32,39,893,136,108,295,27,93,7,2,0,6,0,1268,737,-531,58,2,1,-32768
25.01,-24.718,1.41,0.3691,107,21,466,358,61,289,12,50,5,9,0,0,0,8099,14876,6777,184,2,13,-32768
28.982,-22.276,-0.29,0,107,20,0,814,99,392,22,79,7,13,0,0,0,8099,14876,6777,184,2,7,4
48.877,14.354,3.74,0.318,163,9,2047,826,21,116,2,32,0,8,0,0,0,3392,3769,377,111,2,13,-32768
39.001,25.018,7.04,0,106,4,202,588,22,106,1,22,0,7,0,1,0,35343,50284,14941,142,2,13,-32768
-4.467,29.214,0.37,0.0437,122,8,623,774,17,73,0,15,1,4,0,0,0,10239,13823,3584,135,2,13,-32768
43.109,24.78,11.71,0.0509,106,5,17,827,14,80,1,28,1,7,0,1,0,35343,50284,14941,142,2,13,-32768
-0.883,19.756,0.24,0,98,7,1079,652,13,59,0,22,1,4,0,0,0,893,2285,1392,256,2,13,-32768
-7.626,15.915,4,0,164,8,747,598,36,161,5,26,1,10,0,1,0,2816,3710,894,132,2,7,-32768
32.923,24.052,8.08,0,162,8,605,479,27,179,3,32,1,9,0,1,0,4673,8564,3891,183,2,9,-32768
13.376,21.697,0.04,0.6281,149,8,1014,652,11,41,0,20,2,3,0,0,0,906,897,-9,99,2,13,-32768
44.069,16.36,9.16,3e-04,163,13,505,588,31,134,2,29,0,7,0,0,0,3392,3769,377,111,2,13,-32768
-10.729,9.13,2.81,0.001,83,41,5,294,131,355,39,56,10,7,0,2,0,1125,1135,10,101,2,1,-32768
-8.944,18.721,-0.1,3e-04,164,8,1252,598,14,64,1,18,1,4,0,0,0,2816,3710,894,132,2,7,-32768
27.077,5.95,6.32,0.0052,15,38,276,507,99,286,22,41,6,9,0,1,0,1753,3927,2174,224,2,7,-32768
38.809,7.567,0,0,14,0,39,203,95,442,9,47,5,21,0,0,0,652,1530,878,235,2,13,-32768
35.195,2.327,10.15,0.0048,17,27,161,844,125,384,14,38,4,15,0,0,0,1198,1697,499,142,2,1,-32768
47.203,16.624,0.29,0,163,7,1534,827,18,68,0,20,1,5,0,1,0,3392,3769,377,111,2,13,-32768
1.592,14.168,3.97,0,149,12,26,598,48,287,8,41,1,13,0,3,0,906,897,-9,99,2,7,-32768
42.638,30.756,0.32,0,90,8,1190,483,17,74,0,18,1,6,0,1,0,11516,14018,2502,122,2,13,-32768
21.365,15.118,7.31,0.0036,115,12,295,598,31,172,3,19,3,12,0,1,0,1110,2044,934,184,2,7,-32768
-1.88,11.508,6.49,0,150,30,115,777,79,321,24,60,0,14,0,2,132,821,1562,741,190,2,7,-32768
42.996,20.074,4.11,0.1033,106,6,259,827,27,97,1,14,1,5,0,0,0,35343,50284,14941,142,2,13,-32768
-3.707,22.656,0.58,6e-04,98,9,2208,652,11,53,0,16,1,4,0,0,0,893,2285,1392,256,2,13,-32768
45.503,-19.909,-0.24,0.8203,182,27,342,395,11,111,2,19,2,7,0,0,900,1661,1373,-288,83,2,2,-32768
-13.494,9.432,-3.2,0.0035,83,0,222,783,0,0,0,0,0,0,0,0,0,1125,1135,10,101,2,1,-32768
51.597,22.478,24.68,0.2589,106,7,516,38,13,70,0,16,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
25.099,-23.292,-0.05,0.3306,107,21,0,358,56,225,11,52,6,11,0,0,0,8099,14876,6777,184,2,13,1
16.128,2.527,0.86,0.0034,85,44,0,525,143,349,48,108,10,2,0,5,0,943,562,-381,60,2,1,2
9.273,26.015,2.26,0.001,122,8,2085,486,18,59,3,24,3,3,0,0,0,10239,13823,3584,135,2,13,-32768
29.624,30.034,0,0,162,9,254,486,30,110,0,23,1,7,0,0,0,6014,10250,4236,170,2,13,-32768
44.279,-22.96,3.16,0.2002,182,19,113,401,22,113,7,39,3,5,0,1,0,1661,1373,-288,83,2,13,-32768
-3.939,28.133,0.07,0.031,122,7,1004,774,13,57,0,15,1,3,0,0,0,10239,13823,3584,135,2,13,-32768
28.742,10.587,1.1,0.6128,86,22,1413,598,58,279,6,24,3,16,0,0,0,1753,3927,2174,224,2,7,-32768
9.184,26.476,1.88,0,122,6,2256,486,16,59,1,21,3,2,0,0,0,10239,13823,3584,135,2,13,-32768
42.408,36.327,36.05,0.1457,90,12,592,713,21,134,2,18,2,12,0,1,0,11516,14018,2502,122,2,8,-32768
45.737,17.85,1.08,2e-04,106,8,984,38,18,66,1,17,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
25.193,0.357,2.63,0.0035,32,51,129,136,122,296,24,87,7,2,0,4,493,1268,737,-531,58,2,1,-32768
29.845,-7.538,13.14,0,32,33,336,14,114,424,27,67,3,12,0,3,449,1268,737,-531,58,2,1,-32768
33.273,-12.963,-0.53,0.1886,18,30,0,152,138,428,37,63,6,15,0,0,0,746,1113,367,149,2,7,2
27.058,-4.707,6.84,0,32,44,858,674,98,302,9,62,7,3,0,2,0,1268,737,-531,58,2,7,-32768
52.64,20.349,29.61,0,106,9,1074,38,11,60,0,15,1,5,0,1,0,35343,50284,14941,142,2,13,-32768
9.704,36.279,-0.03,0.9712,73,22,432,428,37,195,4,18,2,7,0,0,719,5696,10726,5030,188,2,12,-32768
-3.12,9.079,2.52,0.4743,96,33,15,777,121,353,28,66,5,12,0,2,0,3220,3290,70,102,2,7,-32768
39.836,33.645,1.08,0.0224,90,9,1277,433,17,85,0,19,1,8,0,1,0,11516,14018,2502,122,2,13,-32768
16.123,30.007,0.55,6e-04,72,10,2232,486,19,65,1,21,1,3,0,0,0,21805,13321,-8484,61,2,13,-32768
-9.127,13.462,2.97,7e-04,98,25,126,777,60,298,18,50,2,13,0,1,0,893,2285,1392,256,2,7,-32768
13.686,5.336,2.42,0,147,44,47,507,103,319,37,96,4,1,0,4,0,2768,2939,171,106,2,7,-32768
36.551,-16.314,2.35,0.8011,123,53,306,684,72,351,36,52,3,7,0,0,0,200,614,414,307,2,1,-32768
18.588,-4.432,4.37,0.0875,32,47,824,674,102,254,17,81,5,3,0,4,6,1268,737,-531,58,2,7,-32768
-7.906,5.508,2.66,0,84,44,219,783,123,321,50,74,17,10,0,5,0,873,787,-86,90,2,1,-32768
34.114,7.467,14.6,0.1207,14,34,46,219,98,330,14,42,6,18,0,2,0,652,1530,878,235,2,7,-32768
